,yyyymm,b/m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,d/p,d/y,e/p,d/e,ret (S&P 500 annualized log return including dividends)
971,200711,0.248579692,0.0327,0.0544,0.064,0.0445,-0.025209614,0.002725,0.005939618,0.0468,0.0079,0.00563682,-3.987084613,-4.032127403,-3.047500503,-0.939584111,-0.043581
972,200712,0.250582973,0.03,0.0549,0.0665,0.045,-0.04159086,0.0025,-0.000670863,-0.0029,0.0028,0.002345333,-3.96931443,-3.977980359,-3.099511861,-0.869802568,-0.007903
973,200801,0.262754422,0.0275,0.0533,0.0654,0.0436,-0.044186507,0.002291667,0.004970576,0.0213,0.0017,0.004831799,-3.899372593,-3.962486502,-3.065994193,-0.8333784,-0.062332
974,200802,0.270979321,0.0212,0.0553,0.0682,0.0438,-0.050636596,0.001766667,0.002904112,0.0018,-0.0071,0.003225655,-3.857211262,-3.89259097,-3.061113448,-0.796097813,-0.033693
975,200803,0.254057567,0.0126,0.0551,0.0689,0.0432,-0.052875772,0.00105,0.008668213,0.0106,-0.0059,0.006337649,-3.844497908,-3.85047532,-3.086594528,-0.75790338,-0.005054
976,200804,0.243014696,0.0129,0.0555,0.0697,0.0458,-0.049831886,0.001075,0.006064778,-0.0288,0.0091,0.002903691,-3.886131599,-3.83968066,-3.184118772,-0.702012827,0.04749
977,200805,0.246510612,0.0173,0.0557,0.0693,0.0475,-0.046379119,0.001441667,0.008420886,-0.0164,-0.0277,0.001640662,-3.891955033,-3.881337446,-3.248559204,-0.643395828,0.010708
978,200806,0.274491388,0.0186,0.0568,0.0707,0.046,-0.048388689,0.00155,0.010076997,0.022,-0.0061,0.003425177,-3.797300203,-3.887183753,-3.215561012,-0.581739191,-0.084545
979,200807,0.273815655,0.0163,0.0567,0.0716,0.0465,-0.04796779,0.001358333,0.005251011,-0.0025,-0.0109,0.004465911,-3.785744704,-3.795653005,-3.241455743,-0.544288961,-0.008738
980,200808,0.269889246,0.0172,0.0564,0.0715,0.0449,-0.047467472,0.001433333,-0.003991562,0.0242,0.0121,0.003447891,-3.796217012,-3.784100215,-3.290705181,-0.505511831,0.012682
981,200809,0.287123548,0.0113,0.0565,0.0731,0.0443,-0.050333214,0.000941667,-0.001383019,0.0112,-0.0863,0.023774695,-3.699394436,-3.794575222,-3.234089218,-0.465305217,-0.087287
982,200810,0.334099374,0.0067,0.0628,0.0888,0.0478,-0.057679159,0.000558333,-0.010101333,-0.0383,-0.045,0.058088493,-3.519167532,-3.704804018,-3.303848226,-0.215319305,-0.168455
983,200811,0.352867356,0.0019,0.0612,0.0921,0.0372,-0.054578046,0.000158333,-0.019152895,0.1443,0.1174,0.036257085,-3.44680819,-3.524606537,-3.569910271,0.12310208,-0.076514
984,200812,0.354984225,0.0003,0.0505,0.0843,0.0303,-0.024795418,2.50E-05,-0.010342474,0.0967,0.156,0.020089947,-3.460068076,-3.45227694,-4.105981341,0.645913264,0.009229
985,200901,0.38939314,0.0013,0.0505,0.0814,0.0394,-0.025376452,0.000108333,0.004352417,-0.1124,-0.0949,0.011971097,-3.383899796,-3.473449681,-4.214467234,0.830567438,-0.084039
986,200902,0.441103055,0.003,0.0527,0.0808,0.0401,-0.025293993,0.00025,0.004972933,-0.0056,-0.0308,0.009961162,-3.281006356,-3.3974629,-4.345198512,1.064192155,-0.107402
987,200903,0.296528285,0.0021,0.055,0.0842,0.0355,-0.03779079,0.000175,0.002431748,0.0641,-0.0018,0.020364428,-3.376708686,-3.29475595,-4.756238235,1.379529549,0.084154
988,200904,0.276227577,0.0016,0.0539,0.0839,0.041,-0.031389448,0.000133333,0.002496368,-0.0649,-0.003,0.007551066,-3.48700439,-3.397232175,-4.814914905,1.327910515,0.09255
989,200905,0.265432048,0.0018,0.0554,0.0806,0.0432,-0.024806421,0.00015,0.002888764,-0.0248,0.0489,0.006381091,-3.559678493,-3.507957934,-4.836477761,1.276799269,0.051848
990,200906,0.267107849,0.0018,0.0561,0.075,0.0429,-0.022540228,0.00015,0.008589892,0.0083,0.035,0.003472523,-3.581276317,-3.581080501,-4.807398801,1.226122483,0.00068
991,200907,0.246004791,0.0018,0.0541,0.0709,0.043,-0.014190566,0.00015,-0.001585587,0.0019,0.0565,0.003771153,-3.675094455,-3.603572478,-4.677403086,1.002308631,0.073101
992,200908,0.237594089,0.0017,0.0526,0.0658,0.0415,-0.008173612,0.000141667,0.00224285,0.0231,0.0235,0.002177735,-3.730908415,-3.697899094,-4.542772361,0.811863945,0.032255
993,200909,0.232310024,0.0012,0.0513,0.0631,0.0403,-6.31E-05,1.00E-04,0.000625481,0.0176,0.0273,0.001912658,-3.78934537,-3.754245266,-4.434342134,0.644996764,0.034978
994,200910,0.232299261,0.0007,0.0515,0.0629,0.042,0.003147292,5.83E-05,0.000963101,-0.0171,0.0016,0.003898019,-3.790470071,-3.810429936,-3.710527074,-0.079942998,-0.019458
995,200911,0.218104872,0.0005,0.0519,0.0632,0.0406,0.007464781,4.17E-05,0.000707753,0.0208,0.0044,0.002001332,-3.867787805,-3.812008789,-3.357296973,-0.510490832,0.057607
996,200912,0.216364517,0.0005,0.0526,0.0637,0.0458,0.010534175,4.17E-05,-0.001761198,-0.0584,-0.0275,0.000933454,-3.907415218,-3.889800671,-3.085462142,-0.821953076,0.017346
997,201001,0.22411702,0.0006,0.0526,0.0625,0.0440589,0.013350084,5.00E-05,0.003417474,0.0263637,0.0095528,0.001991705,-3.877221688,-3.914896829,-2.984684177,-0.892537511,-0.036781
998,201002,0.218518468,0.0011,0.0535,0.0634,0.0440712,0.013862576,9.17E-05,0.000249207,0.0031542,0.00388,0.002373256,-3.912874439,-3.884759695,-2.953442805,-0.959431634,0.028014
999,201003,0.38187817,0.0015,0.0527,0.0627,0.0457777,0.026336935,0.000125,0.004106284,-0.0178755,0.0045083,0.000633437,-3.977602461,-3.9204697,-2.954546065,-1.023056396,0.05943
1000,201004,0.376606129,0.0016,0.0529,0.0625,0.0437358,0.02661712,0.000133333,0.001736885,0.0303965,0.0357402,0.001793867,-3.990231991,-3.975580523,-2.936000134,-1.054231857,0.014957
1001,201005,0.409002795,0.0016,0.0496,0.0605,0.040681,0.025682674,0.000133333,0.000775197,0.0436836,-0.0051031,0.008107791,-3.90268248,-3.988214133,-2.81833783,-1.08434465,-0.082337
1002,201006,0.424176541,0.0012,0.0488,0.0623,0.0376074,0.018726192,1.00E-04,-0.000976267,0.0445643,0.0519454,0.005591726,-3.845280305,-3.900668685,-2.73181912,-1.113461185,-0.055115
1003,201007,0.396133553,0.0016,0.0472,0.0601,0.0376576,0.015517881,0.000133333,0.000211043,0.0024381,0.0169798,0.003348826,-3.907027636,-3.840511852,-2.774963848,-1.132063788,0.06862
1004,201008,0.413981619,0.0016,0.0449,0.0566,0.0327078,0.011119942,0.000133333,0.001380664,0.0702126,0.0473188,0.002704607,-3.85367001,-3.902281813,-2.703514744,-1.150155266,-0.04784
1005,201009,0.384305783,0.0015,0.0453,0.0566,0.034063,0.003239012,0.000125,0.000581736,-0.0153301,-0.0143948,0.002337192,-3.932875079,-3.848946604,-2.765115838,-1.167759241,0.088751
1006,201010,0.372887286,0.0013,0.0468,0.0572,0.0367157,0.007144136,0.000108333,0.001245199,-0.0317387,-0.0202745,0.001080044,-3.963476738,-3.927283737,-2.776161515,-1.187315222,0.037081
1007,201011,0.376694754,0.0014,0.0487,0.0592,0.0380256,0.014758996,0.000116667,0.000420646,-0.0137264,-0.0057274,0.001737916,-3.955623576,-3.957916485,-2.749338189,-1.206285387,-0.002571
1008,201012,0.358100317,0.0014,0.0502,0.061,0.0413782,0.012573447,0.000116667,0.001718441,-0.0388143,-0.0036191,0.00083212,-4.013350586,-3.950094068,-2.788651651,-1.224698935,0.065249
1009,201101,0.348632224,0.0015,0.0504,0.0609,0.0432,0.015335963,0.000125,0.00476323,-0.0196,-0.0198,0.00086324,-4.025500988,-4.003108003,-2.794123325,-1.231377663,0.022319
1010,201102,0.339096573,0.0013,0.0522,0.0615,0.0426,0.015896172,0.000108333,0.004931365,0.0113,0.0157,0.001065549,-4.046818848,-4.015362253,-2.808940181,-1.237878667,0.030251
1011,201103,0.354269939,0.001,0.0513,0.0603,0.0429,0.012454603,8.33E-05,0.009751072,-0.0006,-0.0072,0.002347269,-4.035734025,-4.036781876,-2.791524947,-1.244209078,-0.000867
1012,201104,0.340696801,0.0006,0.0516,0.0602,0.0416,0.009363216,5.00E-05,0.00643943,0.0199,0.0239,0.000636542,-4.05096821,-4.022871294,-2.809181738,-1.241786472,0.028358
1013,201105,0.347222189,0.0004,0.0496,0.0578,0.0391,0.009095166,3.33E-05,0.004704188,0.0355,0.0257,0.000934191,-4.024675935,-4.038268829,-2.785256589,-1.239419346,-0.013573
1014,201106,0.351570039,0.0004,0.0499,0.0575,0.0409,0.011719111,3.33E-05,-0.001070967,-0.0179,-0.021,0.002294749,-3.993709575,-4.012135809,-2.756603766,-1.23710581,-0.018106
1015,201107,0.359418903,0.0004,0.0493,0.0576,0.0378,0.012369536,3.33E-05,0.000886046,0.0422,0.0473,0.001830759,-3.960563642,-3.982272009,-2.722610765,-1.237952877,-0.020982
1016,201108,0.375812522,0.0002,0.0437,0.0536,0.0315,0.012768098,1.67E-05,0.002757589,0.0862,0.024,0.019222199,-3.890787924,-3.949255416,-2.652007723,-1.238780201,-0.056734
1017,201109,0.399922847,0.0001,0.0409,0.0527,0.0265,0.013093152,8.33E-06,0.001518462,0.0704,0.0575,0.006915736,-3.805139018,-3.879606146,-2.565550553,-1.239588465,-0.071739
1018,201110,0.365077905,0.0002,0.0398,0.0537,0.0291,0.007929168,1.67E-05,-0.002062683,-0.0306,0.0094,0.007400881,-3.891112285,-3.788805694,-2.66797212,-1.223140165,0.107554
1019,201111,0.362329898,0.0001,0.0387,0.0514,0.0273,-0.004334173,8.33E-06,-0.000843561,0.0251,-0.0356,0.007679543,-3.869969973,-3.875041457,-2.663015625,-1.206954348,-0.005552
1020,201112,0.357232541,0.0001,0.0393,0.0525,0.0255,-0.006494089,8.33E-06,-0.002466516,0.027,0.0512,0.002764065,-3.86264989,-3.854153336,-2.671627181,-1.191022709,0.007613
1021,201201,0.345487303,0.0003,0.0385,0.0523,0.0249,-0.013068733,2.50E-05,0.004400191,0.0002,0.0194,0.000648156,-3.893671789,-3.85101179,-2.708210225,-1.185461564,0.044003
1022,201202,0.336973935,0.0009,0.0385,0.0514,0.0272,-0.014465084,7.50E-05,0.004402974,-0.0196,0.0057,0.000623691,-3.921954909,-3.882167577,-2.741957308,-1.179997601,0.040744
1023,201203,0.346181967,0.0008,0.0399,0.0523,0.0297,-0.013771428,6.67E-05,0.007594559,-0.0302,-0.0303,0.001155302,-3.941433076,-3.91058154,-2.766804861,-1.174628215,0.031282
1024,201204,0.346140311,0.0008,0.0396,0.0519,0.0268,-0.012402348,6.67E-05,0.00302103,0.0409,0.0251,0.001627534,-3.92219202,-3.929717765,-2.761616006,-1.160576014,-0.007237
1025,201205,0.36904736,0.0009,0.038,0.0507,0.0221,-0.016060054,7.50E-05,-0.001173479,0.0643,0.0344,0.001496093,-3.845913119,-3.91061237,-2.699259119,-1.146654,-0.062433
1026,201206,0.355103885,0.0009,0.0364,0.0502,0.0233,-0.019818703,7.50E-05,-0.001466397,-0.0136,0.0064,0.003437258,-3.873258685,-3.834466024,-2.740399644,-1.132859041,0.039888
1027,201207,0.351593705,0.001,0.034,0.0487,0.0216,-0.021089524,8.33E-05,-0.001629786,0.0247,0.0612,0.001552866,-3.870940047,-3.858421098,-2.758316819,-1.112623227,0.013096
1028,201208,0.349387052,0.001,0.0348,0.0491,0.0223,-0.020534207,8.33E-05,0.005565158,-0.0068,-0.0093,0.000727126,-3.87589,-3.856319398,-2.783314947,-1.092575054,0.019938
1029,201209,0.340382954,0.0011,0.0349,0.0484,0.0235,-0.018151636,9.17E-05,0.004462212,-0.0146,-0.0126,0.001044683,-3.885427096,-3.861480039,-2.812719148,-1.072707948,0.023547
1030,201210,0.349237122,0.001,0.0347,0.0458,0.0238,-0.016441649,8.33E-05,-0.000388925,-0.0014,0.0206,0.000925526,-3.84694576,-3.866933596,-2.792692777,-1.054252983,-0.019227
1031,201211,0.351137531,0.0009,0.035,0.0451,0.0228,-0.012809576,7.50E-05,-0.004738087,0.0144,-0.0092,0.001902651,-3.831630728,-3.828788069,-2.795496903,-1.036133825,0.002154
1032,201212,0.349032443,0.0007,0.0365,0.0463,0.0246,-0.012256741,5.83E-05,-0.002693064,-0.0202,-0.0062,0.001035712,-3.820840314,-3.813796867,-2.802501818,-1.018338497,0.005902
1033,201301,0.329984027,0.0007,0.038,0.0473,0.0291,-0.00867824,5.83E-05,0.002957304,-0.0332,-0.0313,0.00090677,-3.860852819,-3.811655059,-2.847124847,-1.013727973,0.051024
1034,201302,0.325431232,0.001,0.039,0.0485,0.0285,-0.009524932,8.33E-05,0.00819003,0.0114,0.0093,0.001242766,-3.862751047,-3.851751165,-2.85357083,-1.009180217,0.010511
1035,201303,0.346129997,0.0009,0.0393,0.0485,0.0287,-0.009549158,7.50E-05,0.002614509,-0.0062,-0.0018,0.000484499,-3.889086854,-3.853731487,-2.884392942,-1.004693911,0.036025
1036,201304,0.340036254,0.0006,0.0373,0.0459,0.0264,-0.008667946,5.00E-05,-0.001039639,0.0378,0.0349,0.00168273,-3.895099171,-3.877175009,-2.890040059,-1.005059112,0.018482
1037,201305,0.333832598,0.0004,0.0389,0.0473,0.0309,-0.004688893,3.33E-05,0.001780408,-0.0629,-0.0536,0.00101556,-3.903877725,-3.88332755,-2.898462088,-1.005415637,0.020441
1038,201306,0.338444358,0.0005,0.0427,0.0519,0.033,0.000146367,4.17E-05,0.002399708,-0.0285,-0.0371,0.002247641,-3.877130111,-3.892243064,-2.871366321,-1.00576379,-0.015262
1039,201307,0.325562565,0.0004,0.0434,0.0532,0.0344,0.008390345,3.33E-05,0.000393998,-0.0173,0.0031,0.000502077,-3.914073734,-3.865795976,-2.907187624,-1.006886111,0.049287
1040,201308,0.340713327,0.0004,0.0454,0.0542,0.0351,0.01035807,3.33E-05,0.001202932,-0.0079,-0.0074,0.000950438,-3.871068362,-3.902866624,-2.863086163,-1.007982199,-0.031638
1041,201309,0.333521485,0.0002,0.0464,0.0547,0.0349,0.010144594,1.67E-05,0.001163004,0.0061,0.0014,0.000622229,-3.889301005,-3.859985461,-2.88024804,-1.009052965,0.030064
1042,201310,0.324594825,0.0005,0.0453,0.0531,0.0342,0.009647535,4.17E-05,-0.002575283,0.0128,0.0211,0.001438361,-3.927248844,-3.883618867,-2.903494479,-1.023754366,0.044953
1043,201311,0.313685278,0.0007,0.0463,0.0538,0.0361,0.010345969,5.83E-05,-0.002042424,-0.0236,-0.0086,0.000644417,-3.94926209,-3.92159881,-2.911181421,-1.038080669,0.028398
1044,201312,0.304408126,0.0007,0.0462,0.0538,0.0378,0.012184539,5.83E-05,-8.58E-05,-0.0207,0.0002,0.000745536,-3.966933314,-3.943643799,-2.91488585,-1.052047464,0.024196
1045,201401,0.321429277,0.0004,0.0449,0.0519,0.0342,0.013793184,3.33E-05,0.003720248,0.0548,0.0331,0.001303569,-3.919000025,-3.955231421,-2.876494446,-1.042505579,-0.035732
1046,201402,0.309163072,0.0005,0.0445,0.051,0.0339,0.016619269,4.17E-05,0.003697909,0.0074,0.0168,0.001253563,-3.949646866,-3.907433484,-2.916552476,-1.03309439,0.043194
1047,201403,0.350616066,0.0005,0.0438,0.0506,0.0337,0.016464191,4.17E-05,0.006440044,0.0063,0.0062,0.000869064,-3.945120823,-3.938212582,-2.92131,-1.023810822,0.006537
1048,201404,0.348011319,0.0003,0.0424,0.049,0.0326,0.016697256,2.50E-05,0.003296754,0.0181,0.016,0.001362664,-3.940749542,-3.934567891,-2.920016766,-1.020732776,0.005388
1049,201405,0.345173256,0.0003,0.0416,0.0476,0.0309,0.014026404,2.50E-05,0.00349261,0.0279,0.0188,0.000555193,-3.951119011,-3.930306813,-2.933409538,-1.017709473,0.020895
1050,201406,0.342928459,0.0004,0.0425,0.048,0.0313,0.01393093,3.33E-05,0.001862127,-0.0025,0.002,0.000281999,-3.959663185,-3.940784206,-2.944923734,-1.014739451,0.019048
1051,201407,0.348379852,0.0003,0.0416,0.0473,0.031,0.008472981,2.50E-05,-0.000390194,0.0057,0.0024,0.000949121,-3.934584227,-3.949778948,-2.920590653,-1.013993575,-0.015278
1052,201408,0.337476204,0.0003,0.0408,0.0469,0.0287,0.006769699,2.50E-05,-0.001670514,0.0369,0.0356,0.000546197,-3.961760403,-3.924796733,-2.948498715,-1.013261688,0.037446
1053,201409,0.338576181,0.0002,0.0411,0.048,0.03,0.008024052,1.67E-05,0.000752569,-0.017,-0.0271,0.000721013,-3.913351885,-3.952067776,-2.900808486,-1.012543399,-0.015467
1054,201410,0.331808365,0.0002,0.0392,0.0469,0.0282,0.00806826,1.67E-05,-0.002512278,0.03,0.0225,0.002943964,-3.951188731,-3.905171904,-2.958374064,-0.992814667,0.0228
1055,201411,0.323661786,0.0002,0.0392,0.0479,0.0264,0.006925829,1.67E-05,-0.005399418,0.0286,0.0173,0.000150262,-3.967312589,-3.943075119,-2.994295219,-0.97301737,0.025159
1056,201412,0.323755672,0.0003,0.0379,0.0474,0.0246,0.005642191,2.50E-05,-0.005670101,0.029,0.0183,0.001992841,-3.95506697,-3.959264278,-3.001919719,-0.953147251,-0.004249
1057,201501,0.336168763,0.0003,0.0346,0.0445,0.02,0.000212059,2.50E-05,-0.004705892,0.0709,0.0599,0.002226648,-3.912077371,-3.943610198,-2.980406622,-0.931670749,-0.030468
1058,201502,0.318227291,0.0002,0.0361,0.0451,0.0238,-0.003763512,1.67E-05,0.004343045,-0.0523,-0.032,0.000813519,-3.954189248,-3.900750372,-3.043966641,-0.910222607,0.054305
1059,201503,0.307454045,0.0003,0.0364,0.0454,0.023,-0.006900185,2.50E-05,0.005951722,0.0137,0.0058,0.00172038,-3.925439917,-3.942989114,-3.036642071,-0.888797845,-0.016628
1060,201504,0.30634421,0.0002,0.0352,0.0448,0.0249,-0.007084795,1.67E-05,0.002032873,-0.025,-0.0223,0.000574338,-3.926312829,-3.917828107,-3.059810054,-0.866502775,0.008004
1061,201505,0.303449953,0.0002,0.0398,0.0489,0.0262,-0.007509597,1.67E-05,0.005097232,-0.0159,-0.0204,0.000887003,-3.929195251,-3.918758522,-3.085148859,-0.844046393,0.010141
1062,201506,0.310186833,0.0002,0.0419,0.0513,0.0285,-0.008097601,1.67E-05,0.00350287,-0.0298,-0.032,0.001052136,-3.900462024,-3.921697584,-3.07904081,-0.821421215,-0.02102
1063,201507,0.308953265,0.0003,0.0415,0.052,0.0263,-0.008069669,2.50E-05,6.70E-05,0.0329,0.0239,0.001159778,-3.913894393,-3.89434471,-3.113629435,-0.800264959,0.020101
1064,201508,0.330670987,0.0007,0.0404,0.0519,0.0264,-0.009534847,5.83E-05,-0.001416276,0.0012,-0.0067,0.005846996,-3.843189542,-3.907814273,-3.064273273,-0.778916269,-0.062433
1065,201509,0.335611955,0.0002,0.0407,0.0534,0.0253,-0.012922817,1.67E-05,-0.001556757,0.0174,0.0133,0.004053479,-3.810347435,-3.837146167,-3.052979859,-0.757367576,-0.026258
1066,201510,0.309413628,0.0002,0.0395,0.0534,0.0259,-0.016208166,1.67E-05,-0.000449684,-0.0053,0.002,0.001618901,-3.88320978,-3.8034904,-3.148000651,-0.735209129,0.082049
1067,201511,0.308429158,0.0012,0.0406,0.0546,0.0265,-0.017810131,1.00E-04,-0.00211068,-0.0065,0.002,0.001118721,-3.876904186,-3.876399444,-3.164044581,-0.712859605,0.000817
1068,201512,0.313648814,0.0023,0.0397,0.0546,0.0268,-0.021610808,0.000191667,-0.003417096,-0.0022,0,0.002838565,-3.852454259,-3.870139917,-3.162143393,-0.690310866,-0.017076
1069,201601,0.33191063,0.0026,0.04,0.0545,0.0236,-0.020262332,0.000216667,0.001653102,0.0476,0.0067,0.004301248,-3.796644131,-3.848711743,-3.110422542,-0.686221589,-0.05025
1070,201602,0.330901825,0.0031,0.0396,0.0534,0.0217,-0.024023277,0.000258333,0.000823077,0.0294,0.0232,0.002601507,-3.788778669,-3.79291557,-3.106632522,-0.682146147,-0.004457
1071,201603,0.327954791,0.0029,0.0382,0.0513,0.0218,-0.022999292,0.000241667,0.004306,-0.0003,0.0423,0.001274177,-3.848968943,-3.785063959,-3.170884509,-0.678084435,0.065146
1072,201604,0.326320889,0.0023,0.0362,0.0479,0.0223,-0.023553755,0.000191667,0.004741068,-0.0053,0.0146,0.000817784,-3.847238208,-3.844542475,-3.171730958,-0.675507251,0.002576
1073,201605,0.326072119,0.0027,0.0365,0.0468,0.0219,-0.027005163,0.000225,0.004045791,0.0082,0.0016,0.000995577,-3.858039661,-3.842831248,-3.185093501,-0.67294616,0.015886
1074,201606,0.323475362,0.0027,0.035,0.0453,0.0179,-0.028682753,0.000225,0.003284366,0.059,0.0377,0.002864437,-3.854562469,-3.853652037,-3.184161464,-0.670401005,0.001002
1075,201607,0.314661159,0.003,0.0328,0.0422,0.0175,-0.031666425,0.00025,-0.001618136,0.0081,0.0245,0.000477647,-3.885319749,-3.85032931,-3.21086451,-0.674455239,0.035324
1076,201608,0.315197425,0.003,0.0332,0.0424,0.0186,-0.030725398,0.00025,0.00091843,-0.014,0.0016,0.000279168,-3.879884514,-3.881104434,-3.201425314,-0.6784592,-0.001396
1077,201609,0.316793887,0.0029,0.0341,0.0431,0.0196,-0.032610368,0.000241667,0.002403996,-0.0124,-0.0119,0.001673103,-3.874451649,-3.875686894,-3.192037799,-0.68241385,-0.001033
1078,201610,0.319687781,0.0033,0.0351,0.0438,0.022,-0.028997194,0.000275,0.001246749,-0.0314,-0.0263,0.00036407,-3.849850811,-3.869467593,-3.152198105,-0.697652706,-0.019206
1079,201611,0.303285786,0.0045,0.0386,0.0471,0.0267,-0.027361005,0.000375,-0.001555461,-0.0599,-0.051,0.000946368,-3.878494945,-3.844891473,-3.165979539,-0.712515406,0.033007
1080,201612,0.293479097,0.0051,0.0406,0.0483,0.0272,-0.025011606,0.000425,0.000327321,-0.0057,0.0059,0.000524022,-3.891597184,-3.873560081,-3.164579892,-0.727017292,0.017569
1081,201701,0.29197965,0.0051,0.0392,0.0466,0.0278,-0.022562162,0.000425,0.005827728,0.0043,-0.0021,0.000331203,-3.904362763,-3.886636413,-3.162272066,-0.742090697,0.018311
1082,201702,0.278677833,0.0052,0.0395,0.0464,0.027,-0.018620967,0.000433333,0.003146117,0.0137,0.0212,0.000224286,-3.935949481,-3.89942648,-3.179154389,-0.756795093,0.037052
1083,201703,0.281598889,0.0074,0.0401,0.0468,0.0274,-0.016150661,0.000616667,0.000812798,-0.004,-0.0062,0.000562886,-3.930648173,-3.931037446,-3.159502775,-0.771145398,5.50E-05
1084,201704,0.277870026,0.008,0.0387,0.0457,0.0265,-0.015497232,0.000666667,0.002965533,0.0145,0.0176,0.000383896,-3.933704004,-3.924653872,-3.156231745,-0.777472259,0.009439
1085,201705,0.276968767,0.0089,0.0385,0.0455,0.0256,-0.010100359,0.000741667,0.000854722,0.0158,0.0226,0.000501932,-3.93925518,-3.927745421,-3.155570307,-0.783684873,0.01192
1086,201706,0.272545228,0.0098,0.0368,0.0437,0.0258,-0.009702263,0.000816667,0.000907111,-0.001,0.0108,0.000449952,-3.938134117,-3.933331891,-3.148347694,-0.789786423,0.004364
1087,201707,0.265803679,0.0107,0.037,0.0439,0.0262,-0.013103943,0.000891667,-0.000689923,-0.0027,0.006,0.000258164,-3.95058555,-3.931421532,-3.15775367,-0.79283188,0.019162
1088,201708,0.265113614,0.0101,0.0363,0.0431,0.0242,-0.01213793,0.000841667,0.002994452,0.0289,0.0153,0.000752794,-3.944464008,-3.943917724,-3.148636211,-0.795827796,-0.000324
1089,201709,0.259706167,0.0103,0.0363,0.043,0.0259,-0.011027418,0.000858333,0.005294906,-0.0205,-0.0037,0.000251328,-3.956959387,-3.937840347,-3.158184004,-0.798775383,0.018742
